row_id,order_id,product_id,customer_id,sales,quantity,discount,profit
6105,US-2017-132381,FUR-TA-10002356,Dp-13240,314.532,2,0.4,-83.8752
2872,CA-2014-148040,FUR-CH-10001482,BF-11275,314.352,3,0.2,-35.3646
9335,CA-2017-110198,FUR-BO-10001798,AG-10900,314.352,3,0.2,-15.7176
3821,CA-2017-141873,FUR-BO-10003034,HG-14845,314.352,3,0.2,-15.7176
6044,CA-2017-145702,FUR-CH-10001482,AH-10075,314.352,3,0.2,-35.3646
8213,CA-2016-116337,OFF-ST-10001272,MC-17845,314.088,3,0.2,19.6305
9359,CA-2016-168046,FUR-TA-10001095,JD-15895,313.722,3,0.4,-99.3453
438,CA-2016-147375,OFF-PA-10001970,PO-19180,313.488,7,0.2,113.6394
7396,CA-2016-110975,FUR-TA-10002958,DB-12970,313.176,2,0.4,-120.0508
5924,CA-2016-130288,FUR-TA-10002958,DK-13225,313.176,2,0.4,-120.0508
2550,US-2015-128090,OFF-PA-10001878,JM-15865,313.024,8,0.2,105.6456
2685,CA-2017-137085,OFF-BI-10000632,CT-11995,312.552,9,0.2,101.5794
8895,CA-2016-167241,FUR-FU-10004071,BD-11320,312.03,3,0.0,43.6842
6268,CA-2015-115392,TEC-PH-10002496,RM-19675,311.98,2,0.0,93.594
3919,US-2017-142573,FUR-CH-10000513,ML-17410,311.976,3,0.2,-42.8967
7831,CA-2015-137302,TEC-PH-10003174,BW-11110,311.976,3,0.2,38.997
6390,CA-2015-147529,OFF-EN-10000056,DK-12835,311.15,5,0.0,146.2405
769,CA-2014-106810,FUR-FU-10004306,AJ-10795,310.88,2,0.2,23.316
1689,CA-2017-143798,FUR-FU-10004306,AW-10840,310.88,2,0.2,23.316
8072,CA-2017-151750,FUR-CH-10003199,JM-15250,310.744,4,0.3,-26.6352
8397,CA-2014-152254,OFF-PA-10001144,BD-11620,310.688,7,0.2,108.7408
2092,CA-2017-166142,FUR-TA-10004607,MM-17260,310.443,3,0.3,-48.7839
6036,US-2015-155369,OFF-BI-10003925,PG-18820,310.392,4,0.8,-512.1468
9738,CA-2017-129294,OFF-ST-10002615,KD-16615,310.12,2,0.0,80.6312
2906,CA-2014-127586,OFF-ST-10002615,CS-12400,310.12,2,0.0,80.6312
1363,CA-2017-125199,TEC-PH-10001336,HM-14860,309.576,4,0.4,-56.7556
7079,CA-2016-106950,OFF-AP-10000159,JE-15715,309.456,9,0.2,34.8138
2797,CA-2014-154599,FUR-BO-10001337,KN-16450,308.499,3,0.15,-18.147
1580,CA-2015-131338,TEC-PH-10003012,NP-18325,307.98,2,0.0,89.3142
714,US-2017-100048,TEC-PH-10003012,RS-19765,307.98,2,0.0,89.3142
8163,CA-2015-120915,TEC-PH-10003012,JJ-15445,307.98,2,0.0,89.3142
8815,CA-2015-144274,TEC-PH-10003012,PW-19240,307.98,2,0.0,89.3142
2886,US-2016-159856,FUR-CH-10003396,EP-13915,307.92,5,0.2,-34.641
5338,CA-2017-111577,OFF-PA-10000062,AJ-10780,307.776,7,0.2,111.5688
8056,CA-2015-121188,FUR-BO-10004695,CB-12025,307.666,2,0.15,28.9568
1715,CA-2017-104003,FUR-BO-10003965,DC-13285,307.666,2,0.15,-14.4784
9625,CA-2017-137449,FUR-TA-10002855,ME-17725,307.314,3,0.3,-39.5118
7796,CA-2015-112711,TEC-PH-10000526,FM-14380,307.168,4,0.2,30.7168
416,CA-2017-142636,FUR-CH-10001891,KC-16675,307.136,4,0.2,26.8744
7837,CA-2015-149083,FUR-CH-10004289,SH-19975,307.136,4,0.2,-11.5176
5372,US-2017-136721,FUR-FU-10004188,NH-18610,306.9,3,0.0,79.794
2277,CA-2014-104283,OFF-ST-10004337,LM-17065,306.2,5,0.0,0.0
8710,CA-2014-119144,FUR-BO-10004015,JD-16150,305.9745,3,0.15,25.1979
2172,US-2017-137491,FUR-CH-10004675,LC-16930,305.312,2,0.3,-8.7232
2944,CA-2017-126242,OFF-ST-10000675,MC-18100,305.01,9,0.0,76.2525
7290,CA-2016-153661,OFF-ST-10000675,SC-20725,305.01,9,0.0,76.2525
9481,CA-2014-126193,OFF-BI-10004632,SS-20410,304.99,5,0.8,-533.7325
6284,CA-2016-100944,OFF-EN-10001453,EH-13765,304.9,5,0.0,143.303
5843,CA-2015-126725,OFF-ST-10001418,BS-11665,304.9,5,0.0,6.098
4194,CA-2015-150875,TEC-PH-10001254,HK-14890,304.776,3,0.2,22.8582
2004,CA-2017-163510,FUR-CH-10001146,JW-15955,304.45,5,0.0,76.1125
4317,CA-2015-115945,OFF-ST-10001963,AB-10165,304.23,3,0.0,9.1269
8430,CA-2016-118129,FUR-FU-10004904,CL-12565,303.92,5,0.2,-30.392
4852,CA-2014-107818,OFF-AR-10000380,MC-17275,303.84,8,0.0,91.152
4376,CA-2014-166954,FUR-FU-10003708,BT-11305,303.25,5,0.0,63.6825
4424,CA-2017-159464,FUR-BO-10003546,TB-21355,302.94,3,0.0,75.735
4696,US-2015-138121,FUR-CH-10003846,JL-15835,302.94,3,0.0,48.4704
6588,CA-2017-104731,FUR-BO-10003441,AM-10705,302.94,3,0.0,69.6762
8521,CA-2017-118003,FUR-CH-10004860,DO-13645,302.94,3,0.0,18.1764
9593,US-2016-105452,FUR-FU-10003806,BF-11005,302.72,5,0.6,-378.4
6522,CA-2017-138289,FUR-CH-10004626,AR-10540,302.67,3,0.0,72.6408
5028,US-2017-130953,FUR-CH-10004626,RF-19735,302.67,3,0.0,72.6408
7248,US-2014-127978,FUR-BO-10001972,JS-15595,302.45,5,0.5,-199.617
4086,CA-2016-111913,TEC-PH-10002275,LC-16930,302.384,2,0.2,30.2384
4592,CA-2016-129868,TEC-PH-10002275,MC-18130,302.384,2,0.2,30.2384
6438,US-2017-116897,TEC-PH-10004389,JG-15160,302.376,3,0.2,22.6782
1879,CA-2017-118885,TEC-PH-10002563,JG-15160,302.376,3,0.2,22.6782
650,CA-2016-160745,TEC-PH-10003273,AR-10825,302.376,3,0.2,22.6782
8464,CA-2014-100881,TEC-PH-10003273,DR-12940,302.376,3,0.2,22.6782
9424,CA-2014-145254,TEC-PH-10004531,NC-18535,302.376,3,0.2,37.797
219,CA-2016-130162,TEC-PH-10002563,JH-15910,302.376,3,0.2,22.6782
2822,CA-2017-100202,TEC-PH-10002563,BD-11620,302.376,3,0.2,22.6782
2714,CA-2014-110100,TEC-PH-10004531,LC-16885,302.376,3,0.2,37.797
5163,CA-2016-115378,FUR-CH-10000863,AJ-10945,301.96,2,0.0,33.2156
830,CA-2017-129462,FUR-CH-10000665,JE-15745,301.96,2,0.0,90.588
623,CA-2015-138009,FUR-CH-10004853,SF-20965,301.96,2,0.0,87.5684
86,CA-2017-140088,FUR-CH-10000863,PO-18865,301.96,2,0.0,33.2156
5860,CA-2015-108119,FUR-TA-10002530,MS-17530,301.96,2,0.0,45.294
2416,CA-2015-146087,FUR-BO-10002824,PP-18955,301.96,2,0.0,60.392
9220,US-2015-164238,FUR-BO-10000780,JW-15955,301.47,3,0.5,-204.9996
9130,CA-2016-130911,FUR-BO-10004357,DC-12850,301.47,3,0.5,-241.176
7636,US-2017-158526,FUR-CH-10004495,KH-16360,300.98,1,0.0,87.2842
2494,CA-2016-146206,FUR-TA-10004086,KT-16480,300.93,5,0.3,-34.392
8696,CA-2017-127096,FUR-TA-10003473,CS-12400,300.904,1,0.2,11.2839
1355,CA-2017-162978,FUR-TA-10003473,LW-16990,300.904,1,0.2,11.2839
633,US-2016-135720,TEC-PH-10002103,FM-14380,300.768,4,0.2,30.0768
2826,US-2014-112914,FUR-BO-10003272,MT-18070,300.5328,2,0.32,-97.2312
294,CA-2014-111451,FUR-FU-10004091,KL-16555,300.416,8,0.2,78.8592
8254,CA-2017-152310,TEC-CO-10000971,DK-12895,299.99,1,0.0,89.997
9094,US-2015-132836,TEC-PH-10001299,AJ-10945,299.98,2,0.0,83.9944
5073,CA-2014-124478,TEC-PH-10001128,MA-17560,299.98,2,0.0,83.9944
6382,CA-2016-127236,FUR-BO-10004015,TB-21595,299.975,5,0.5,-167.986
8841,CA-2014-153808,TEC-AC-10004171,FH-14275,299.97,3,0.0,131.9868
5950,CA-2017-161046,TEC-AC-10004571,CB-12535,299.97,3,0.0,125.9874
715,US-2017-100048,TEC-AC-10001606,RS-19765,299.97,3,0.0,113.9886
2738,CA-2015-115798,FUR-BO-10004467,KL-16645,299.97,3,0.0,56.9943
8959,CA-2017-150266,TEC-PH-10003437,RO-19780,299.96,5,0.2,37.495
8002,CA-2015-110870,TEC-AC-10002926,KD-16270,299.94,6,0.0,128.9742
8295,US-2017-146906,TEC-PH-10001809,MT-17815,299.9,2,0.0,74.975
1919,CA-2015-123673,TEC-PH-10001809,CH-12070,299.9,2,0.0,74.975
8336,CA-2017-161655,OFF-BI-10002082,CW-11905,299.52,9,0.0,149.76
2821,CA-2016-160500,FUR-TA-10003748,DM-13015,298.776,3,0.2,7.4694
3107,CA-2017-127460,OFF-ST-10004340,FG-14260,298.464,6,0.2,26.1156
7930,CA-2017-167549,FUR-TA-10004767,EM-14200,298.116,6,0.3,-4.2588
1665,CA-2016-128531,TEC-AC-10002049,NS-18505,297.576,3,0.2,-7.4394
9893,US-2016-115441,TEC-PH-10002262,SH-19975,297.55,5,0.0,83.314
1961,CA-2017-110905,TEC-AC-10003023,RW-19690,296.85,5,0.0,53.433
9724,CA-2014-101364,OFF-BI-10003984,TW-21025,296.712,13,0.2,100.1403
723,CA-2016-142335,OFF-ST-10000036,MP-17965,296.37,3,0.0,80.0199
5307,US-2016-168410,OFF-ST-10000036,BV-11245,296.37,3,0.0,80.0199
6489,CA-2015-120621,OFF-PA-10002254,JW-16075,295.456,14,0.2,96.0232
9090,CA-2016-131093,OFF-ST-10002790,TS-21610,295.4,5,0.2,-62.7725
8045,CA-2017-165008,OFF-BI-10002794,DO-13645,295.056,9,0.2,106.9578
588,CA-2015-128139,OFF-LA-10003930,BD-11725,294.93,3,0.0,144.5157
1996,US-2017-147221,OFF-AP-10002534,JS-16030,294.62,5,0.8,-766.012
8210,CA-2015-141565,OFF-ST-10001522,BG-11035,294.368,4,0.2,-58.8736
8162,CA-2015-120915,OFF-AP-10002578,JJ-15445,293.52,6,0.0,76.3152
1763,CA-2015-130785,FUR-BO-10003159,AG-10900,293.199,3,0.15,-20.6964
1268,US-2014-167738,FUR-CH-10001146,JC-16105,292.272,6,0.2,18.267
9757,CA-2017-113705,FUR-TA-10002533,LC-16870,292.1,2,0.0,58.42
7299,CA-2014-163468,FUR-TA-10002533,JK-15730,292.1,4,0.5,-175.26
1970,CA-2017-117485,TEC-AC-10004659,BD-11320,291.96,4,0.0,102.186
432,US-2016-123750,TEC-AC-10004659,RB-19795,291.96,5,0.2,54.7425
6227,CA-2015-133445,FUR-CH-10000422,JF-15490,291.168,4,0.2,-14.5584
7731,CA-2017-104850,FUR-CH-10003774,TW-21025,291.136,4,0.2,-25.4744
6540,CA-2015-109862,FUR-CH-10002439,HK-14890,291.1,5,0.0,75.686
4515,CA-2016-120873,FUR-CH-10000847,BW-11200,290.98,1,0.0,75.6548
327,US-2016-141544,TEC-PH-10003645,PO-18850,290.898,3,0.4,-67.8762
1611,CA-2014-156349,FUR-BO-10000362,ML-17395,290.666,2,0.15,27.3568
3366,CA-2014-115161,FUR-BO-10003966,LC-17050,290.666,2,0.15,3.4196
7140,CA-2015-163965,FUR-BO-10001337,SS-20875,290.352,3,0.2,-36.294
9872,CA-2017-146269,OFF-ST-10003208,MH-17455,290.336,2,0.2,32.6628
2049,CA-2015-142237,FUR-FU-10004848,CK-12595,289.8,7,0.2,36.225
6492,CA-2016-113845,FUR-BO-10004695,FA-14230,289.568,2,0.2,10.8588
7003,CA-2014-133158,FUR-FU-10000723,DW-13195,289.24,7,0.0,26.0316
308,CA-2014-111003,OFF-AR-10002135,CR-12625,289.2,6,0.0,83.868
3069,CA-2017-106859,OFF-PA-10001815,BF-11215,288.24,6,0.0,138.3552
8769,CA-2015-151722,TEC-AC-10000892,IL-15100,288.0,4,0.2,57.6
8779,CA-2017-135377,FUR-BO-10004015,BP-11095,287.976,3,0.2,7.1994
2291,CA-2015-149342,TEC-PH-10001557,TS-21160,287.97,3,0.0,77.7519
5130,CA-2014-160766,TEC-PH-10000526,DM-13015,287.97,3,0.0,80.6316
1305,US-2017-126179,TEC-PH-10001557,CS-12460,287.97,3,0.0,77.7519
3533,CA-2014-110849,TEC-MA-10002859,JL-15835,287.968,4,0.2,97.1892
3983,CA-2016-135265,FUR-CH-10003061,CC-12370,287.968,4,0.2,-3.5996
848,CA-2015-114300,FUR-CH-10001891,AF-10885,287.94,3,0.0,77.7438
427,CA-2017-149160,OFF-BI-10001543,JM-15265,287.92,8,0.0,138.2016
4004,CA-2016-145730,TEC-MA-10001016,CC-12220,287.91,3,0.4,33.5895
9107,CA-2015-163181,TEC-MA-10001016,AB-10105,287.91,3,0.4,33.5895
6013,CA-2015-135580,TEC-PH-10004345,CL-12565,287.88,3,0.2,35.985
8560,CA-2016-132829,TEC-PH-10004345,LA-16780,287.88,3,0.2,35.985
1137,CA-2016-152170,OFF-EN-10002831,FH-14275,287.52,8,0.0,129.384
6514,CA-2017-167640,OFF-PA-10001033,FC-14245,286.93,7,0.0,140.5957
2862,CA-2017-138975,OFF-PA-10000100,SC-20380,286.93,7,0.0,140.5957
9727,CA-2017-167395,OFF-AP-10001293,KM-16720,286.86,7,0.0,80.3208
8419,CA-2017-118199,FUR-TA-10004154,LB-16795,286.85,1,0.0,63.107
3463,CA-2015-152611,OFF-AR-10003903,KA-16525,286.79,7,0.0,74.5654
7315,CA-2016-121377,TEC-PH-10001817,TN-21040,286.4,1,0.2,25.06
1302,CA-2016-137043,FUR-FU-10003664,LC-17140,286.38,3,0.0,83.0502
3991,CA-2014-137589,OFF-SU-10000157,MS-17770,286.344,3,0.2,-64.4274
1965,CA-2017-110905,OFF-ST-10000025,RW-19690,286.29,3,0.0,17.1774
7725,CA-2016-113978,OFF-AP-10003849,TS-21505,286.256,1,0.2,17.891
6380,CA-2017-150623,OFF-ST-10003692,DB-13360,286.15,5,0.0,71.5375
9439,CA-2017-126144,TEC-PH-10001079,GM-14680,285.576,4,0.4,-57.1152
1322,CA-2017-167703,OFF-ST-10001490,MC-17575,285.552,2,0.2,35.694
5823,CA-2017-117632,FUR-TA-10001520,CS-12175,285.48,5,0.2,-10.7055
5637,CA-2017-123022,TEC-AC-10000474,SC-20050,284.97,3,0.0,85.491
691,US-2014-117135,TEC-PH-10002033,NP-18325,284.82,1,0.0,74.0532
454,CA-2017-147277,FUR-TA-10001539,EB-13705,284.364,2,0.4,-75.8304
3157,CA-2015-139584,FUR-TA-10001539,EM-13810,284.364,2,0.4,-75.8304
8140,CA-2016-102561,OFF-ST-10001476,NK-18490,284.08,10,0.2,24.857
4942,CA-2015-156482,FUR-BO-10002598,IL-15100,283.92,4,0.0,82.3368
800,CA-2015-101910,FUR-CH-10002647,CD-11920,283.92,5,0.2,17.745
2072,US-2017-110996,FUR-CH-10003956,KA-16525,283.92,5,0.2,-46.137
540,CA-2015-134894,FUR-CH-10002647,DK-12985,283.92,4,0.0,70.98
9032,CA-2017-128041,FUR-TA-10002607,RW-19540,283.56,4,0.0,45.3696
4672,CA-2016-133550,OFF-AP-10001005,KL-16645,283.14,4,0.1,72.358
1053,US-2015-153500,FUR-FU-10004460,DG-13300,282.888,9,0.2,56.5776
9610,CA-2016-130638,FUR-FU-10002116,SC-20095,282.84,4,0.0,19.7988
9649,CA-2014-150518,TEC-PH-10002103,MW-18220,281.97,3,0.0,78.9516
1967,CA-2017-165841,TEC-PH-10002103,DB-13210,281.97,3,0.0,78.9516
3266,US-2014-126571,OFF-ST-10003816,JF-15565,281.904,2,0.2,10.5714
1357,US-2014-160444,OFF-ST-10000563,DC-12850,281.424,11,0.2,-35.178
3407,US-2014-150119,FUR-CH-10002965,LB-16795,281.372,2,0.3,-12.0588
3406,US-2014-150119,FUR-CH-10002965,LB-16795,281.372,2,0.3,-12.0588
713,US-2017-100048,OFF-AP-10001154,RS-19765,281.34,6,0.0,109.7226
2309,US-2017-120418,FUR-CH-10001394,BC-11125,280.792,1,0.2,35.099
871,CA-2016-158099,TEC-PH-10002496,PK-18910,280.782,3,0.4,-46.797
5421,US-2016-151827,TEC-PH-10002789,CS-11950,280.782,3,0.4,-60.8361
5816,CA-2014-124730,TEC-PH-10002170,LS-17245,279.96,4,0.0,78.3888
487,CA-2017-140963,TEC-PH-10001924,MT-18070,279.96,5,0.2,17.4975
8693,CA-2016-136770,TEC-AC-10000420,SP-20650,279.96,5,0.2,48.993
9074,CA-2016-142524,TEC-AC-10000109,MB-18085,279.95,5,0.0,67.188
3894,US-2016-144547,TEC-AC-10004901,MS-17770,279.944,7,0.2,48.9902
2100,CA-2017-124401,TEC-AC-10002926,RD-19900,279.944,7,0.2,80.4839
6509,CA-2017-102197,OFF-PA-10001970,DK-13150,279.9,5,0.0,137.151
1118,CA-2015-142755,OFF-PA-10001970,CS-12355,279.9,5,0.0,137.151
4784,US-2017-147984,OFF-PA-10000806,GB-14575,279.9,5,0.0,137.151
6629,CA-2015-135489,TEC-PH-10000011,GW-14605,279.86,14,0.0,134.3328
6500,CA-2015-103135,TEC-AC-10003289,SS-20515,279.86,14,0.0,64.3678
5355,CA-2014-113768,FUR-CH-10002439,AH-10030,279.456,6,0.2,20.9592
3468,US-2015-147242,OFF-PA-10003039,EH-13765,278.82,9,0.0,125.469
1281,CA-2016-160815,TEC-PH-10003505,TR-21325,278.4,3,0.0,80.736
8180,CA-2015-112767,FUR-TA-10003469,DK-12985,277.5,4,0.5,-188.7
3604,CA-2017-112956,OFF-PA-10000357,TH-21550,277.4,5,0.0,133.152
2333,CA-2017-169285,OFF-PA-10004071,RW-19690,277.4,5,0.0,133.152
9597,CA-2017-104619,OFF-BI-10004318,KD-16495,276.784,2,0.2,89.9548
8067,CA-2016-132997,OFF-BI-10004318,LW-17215,276.784,2,0.2,89.9548
9086,CA-2016-126102,OFF-BI-10004318,DV-13465,276.784,2,0.2,89.9548
7097,CA-2016-101980,OFF-BI-10004318,RP-19390,276.784,2,0.2,89.9548
7497,CA-2017-121048,FUR-FU-10003601,TC-21295,276.69,3,0.0,49.8042
4050,CA-2017-136350,FUR-FU-10003601,GA-14515,276.69,3,0.0,49.8042
8888,CA-2014-169642,OFF-ST-10002574,BB-10990,276.28,2,0.0,0.0
1976,CA-2014-110408,OFF-ST-10001522,AS-10225,275.97,3,0.0,11.0388
4728,CA-2014-119151,FUR-BO-10003159,MP-18175,275.952,3,0.2,-37.9434
320,CA-2014-164973,TEC-PH-10004093,NM-18445,275.94,6,0.0,80.0226
167,CA-2014-139892,OFF-ST-10000991,BM-11140,275.928,3,0.2,-58.6347
7155,US-2015-136749,FUR-FU-10000747,LH-16900,275.88,6,0.0,46.8996
2985,US-2014-112872,FUR-TA-10003238,RC-19960,275.49,1,0.5,-170.8038
6755,CA-2016-154767,OFF-AP-10002311,BP-11155,275.24,4,0.0,121.1056
5690,CA-2015-119550,FUR-CH-10002044,RB-19705,275.058,3,0.3,-90.3762
6861,CA-2017-128965,TEC-AC-10001383,PS-18760,274.89,11,0.0,46.7313
9783,CA-2015-149748,OFF-PA-10002120,EM-13825,274.8,5,0.0,134.652
6141,CA-2017-121083,OFF-PA-10001497,JF-15190,274.8,5,0.0,134.652
4043,CA-2014-110786,OFF-LA-10001474,AJ-10795,274.77,9,0.0,126.3942
7221,CA-2017-154760,OFF-BI-10004632,BP-11290,274.491,3,0.7,-228.7425
8432,CA-2017-155621,FUR-FU-10003535,KN-16450,274.2,10,0.0,112.422
8999,CA-2017-122763,OFF-PA-10002377,HG-14845,274.064,7,0.2,102.774
3781,CA-2014-149643,TEC-PH-10000038,RH-19510,273.96,2,0.0,10.9584
5371,US-2017-136721,FUR-FU-10004665,NH-18610,273.96,2,0.0,71.2296
8963,CA-2016-157280,FUR-FU-10004665,LW-17125,273.96,2,0.0,71.2296
6711,CA-2016-149503,OFF-BI-10002133,SP-20650,273.92,8,0.2,99.296
1912,CA-2017-121503,OFF-PA-10001878,FH-14275,273.896,7,0.2,92.4399
7271,CA-2016-123337,FUR-BO-10001918,KD-16495,273.666,2,0.15,-12.8784
9711,CA-2014-114251,FUR-FU-10001468,MD-17350,273.568,2,0.2,-34.196
9956,CA-2015-141593,FUR-TA-10002622,DB-12970,273.568,2,0.2,10.2588
5629,CA-2017-148810,FUR-CH-10001545,DR-12880,273.552,3,0.2,-13.6776
2426,US-2017-147669,FUR-TA-10002645,SV-20935,273.06,2,0.4,-104.673
9370,CA-2017-113460,FUR-CH-10000422,KN-16390,272.97,3,0.0,43.6752
6761,CA-2017-100636,OFF-ST-10004123,DO-13435,272.94,3,0.0,0.0
4675,CA-2016-133550,FUR-FU-10002918,KL-16645,272.94,3,0.0,30.0234
6328,CA-2014-167927,FUR-FU-10002918,XP-21865,272.94,3,0.0,30.0234
1169,CA-2017-145226,OFF-ST-10004123,DL-13315,272.94,3,0.0,0.0
1873,CA-2014-116932,FUR-TA-10004175,ME-18010,272.848,1,0.2,27.2848
741,CA-2014-112326,OFF-ST-10002743,PO-19195,272.736,3,0.2,-64.7748
7864,CA-2015-143364,OFF-ST-10002743,TG-21310,272.736,3,0.2,-64.7748
6091,CA-2017-100111,FUR-CH-10003846,SV-20365,272.646,3,0.1,18.1764
9883,CA-2014-153927,TEC-AC-10000023,LL-16840,272.61,13,0.0,98.1396
6052,CA-2015-153878,OFF-AP-10001205,TS-21655,272.4,5,0.0,76.272
7898,CA-2017-128363,OFF-AP-10001563,DC-12850,272.048,7,0.2,30.6054
1932,CA-2016-152121,TEC-PH-10002483,CC-12670,271.992,1,0.2,23.7993
3412,CA-2016-100244,OFF-BI-10003656,GM-14695,271.984,2,0.2,88.3948
8788,CA-2017-145765,TEC-AC-10000844,CM-11815,271.968,4,0.2,54.3936
6585,CA-2017-104731,TEC-PH-10002660,AM-10705,271.96,4,0.0,67.99
9974,US-2016-103674,TEC-PH-10004080,AP-10720,271.96,5,0.2,27.196
1206,CA-2017-133235,TEC-PH-10002660,LH-16750,271.96,5,0.2,16.9975
8004,CA-2014-143210,TEC-PH-10004434,AA-10645,271.9,2,0.0,78.851
3315,CA-2017-169978,FUR-CH-10002602,HG-15025,271.764,2,0.1,48.3136
3420,CA-2015-150791,FUR-CH-10000665,CC-12430,271.764,2,0.1,60.392
8972,CA-2017-122308,FUR-CH-10000665,MV-17485,271.764,2,0.1,60.392
4561,CA-2015-118871,OFF-EN-10003296,HM-14860,271.44,3,0.0,122.148
6012,CA-2015-135580,OFF-EN-10003296,CL-12565,271.44,3,0.0,122.148
4377,CA-2014-166954,OFF-AP-10001391,BT-11305,270.72,3,0.0,78.5088
6076,CA-2017-121398,OFF-ST-10002756,FH-14365,270.62,2,0.0,2.7062
3903,US-2015-119312,OFF-ST-10000943,CS-12400,270.34,14,0.0,75.6952
5436,CA-2015-160171,TEC-AC-10000892,RM-19675,270.0,3,0.0,97.2
3782,CA-2015-135314,TEC-PH-10003072,MC-17575,269.982,3,0.4,40.4973
4526,US-2017-105046,TEC-PH-10004536,BE-11335,269.98,2,0.0,67.495
9737,US-2015-100069,TEC-PH-10004667,NF-18475,269.98,2,0.0,72.8946
6801,CA-2016-109827,TEC-MA-10003356,LW-16825,269.97,2,0.7,-386.957
2036,CA-2017-162481,FUR-CH-10003061,CT-11995,269.97,3,0.0,51.2943
9264,CA-2015-124499,OFF-AP-10002191,FM-14380,269.91,5,0.1,53.982
4907,US-2014-146353,OFF-ST-10001469,JE-15610,269.9,5,0.0,16.194
5587,CA-2017-105333,OFF-ST-10001809,VP-21730,269.49,3,0.0,5.3898
2449,CA-2015-128027,OFF-ST-10001809,CM-12385,269.49,3,0.0,5.3898
8091,CA-2014-101392,OFF-ST-10000532,AS-10630,269.36,7,0.0,70.0336
4722,CA-2014-106229,FUR-TA-10002041,NR-18550,268.935,3,0.5,-209.7693
7909,CA-2016-149762,FUR-TA-10004147,RD-19720,268.704,3,0.2,6.7176
9745,CA-2017-141782,OFF-EN-10002230,BE-11410,268.576,4,0.2,90.6444
7756,CA-2017-100902,OFF-PA-10002558,CK-12595,268.24,7,0.2,93.884
5344,US-2014-168501,TEC-PH-10004922,JK-15325,267.96,5,0.2,16.7475
6713,CA-2017-107629,FUR-FU-10002298,DB-13060,266.352,6,0.6,-292.9872
8814,CA-2015-127754,FUR-CH-10003199,CK-12760,266.352,3,0.2,13.3176
7532,CA-2016-107146,FUR-FU-10002298,LC-16885,266.352,3,0.2,-13.3176
2321,CA-2017-165491,TEC-AC-10000358,HW-14935,265.93,7,0.0,63.8232
6673,CA-2015-153794,OFF-AR-10000380,SB-20290,265.86,7,0.0,79.758
6994,CA-2015-109386,OFF-AR-10000380,RH-19600,265.86,7,0.0,79.758
836,CA-2016-165316,TEC-MA-10004002,JB-15400,265.475,1,0.5,-111.4995
3112,CA-2016-121671,OFF-ST-10000078,AA-10480,265.17,1,0.0,47.7306
2516,CA-2014-106572,OFF-ST-10000585,NP-18700,264.32,2,0.2,19.824
7608,CA-2017-121195,OFF-ST-10000585,NS-18505,264.32,2,0.2,19.824
8172,CA-2016-146150,OFF-AR-10002240,FM-14380,264.18,7,0.0,68.6868
1425,CA-2015-124800,TEC-PH-10001750,RW-19540,263.96,5,0.2,23.0965
8063,CA-2016-132997,TEC-PH-10000586,LW-17215,263.96,4,0.0,71.2692
5705,US-2014-123519,TEC-AC-10003033,SS-20875,263.96,1,0.2,42.8935
8001,US-2015-151407,TEC-PH-10003885,RD-19585,263.96,4,0.0,76.5484
4847,CA-2014-164469,TEC-PH-10002115,GK-14620,263.96,5,0.2,19.797
2917,CA-2015-134747,TEC-PH-10001750,DL-12925,263.96,4,0.0,71.2692
450,CA-2016-166674,OFF-AR-10001953,RB-19360,263.88,6,0.0,71.2476
1438,CA-2015-139731,TEC-AC-10004975,JE-15745,263.88,3,0.2,42.8805
3154,CA-2015-147830,FUR-FU-10004091,NF-18385,262.864,7,0.2,69.0018
3329,CA-2014-165309,OFF-PA-10001033,KD-16270,262.336,8,0.2,95.0968
5951,CA-2017-161046,OFF-AP-10000891,CB-12535,262.24,2,0.0,78.672
3421,CA-2016-134803,OFF-AP-10000891,CL-12565,262.24,2,0.0,78.672
1832,CA-2017-145884,FUR-TA-10002356,SL-20155,262.11,1,0.0,62.9064
6463,US-2017-133361,FUR-CH-10003298,AJ-10780,261.96,2,0.0,23.5764
1,CA-2016-152156,FUR-BO-10001798,CG-12520,261.96,2,0.0,41.9136
2657,CA-2017-112515,OFF-ST-10001272,AS-10225,261.74,2,0.0,65.435
7466,CA-2016-103709,OFF-ST-10001272,LP-17095,261.74,2,0.0,65.435
7671,CA-2015-130974,TEC-AC-10003095,MA-17560,259.98,2,0.0,88.3932
5899,CA-2016-167682,TEC-PH-10000673,ZD-21925,259.96,4,0.0,124.7808
6786,CA-2017-121293,OFF-ST-10000060,JC-15775,259.92,5,0.2,-25.992
6887,CA-2017-123036,TEC-PH-10003580,HA-14905,259.896,2,0.4,-56.3108
8691,CA-2016-136770,TEC-PH-10003580,SP-20650,259.896,2,0.4,-56.3108
9158,CA-2014-134215,OFF-PA-10004353,ML-17395,259.74,13,0.0,124.6752
2297,CA-2015-113145,FUR-FU-10000965,VD-21670,259.7,5,0.0,106.477
4151,CA-2017-106068,OFF-ST-10002344,RB-19330,259.136,4,0.2,-58.3056
2103,CA-2014-123295,FUR-CH-10002372,AH-10120,259.136,4,0.2,-25.9136
2973,CA-2017-167941,OFF-ST-10000736,JF-15565,259.136,4,0.2,-51.8272
3663,US-2017-129777,TEC-AC-10003590,FM-14290,258.9,10,0.0,93.204
